The School Of Life Amsterdam,1
Screaming Beans Coffeeroasters Haarlemmerstraat,2
't Riddershof,1
Donerhouse Rotterdam,1
Vrienden van het Vrijthof,1
Eetcafé Aurora,1
Kerkzicht Diessen,1
Negentien23,1
Empanadas Maxima,1
Restaurant Vendel,1
Brandaris,1
Ludgerusgebouw Vierakker,1
Café de Inloop,1
Restaurant CHANG-i,1
Kwalitaria Dèlifrance Zuidpromenade,1
Restaurant Caribean,2
Lok Fu,1
Meat & Co,1
Eethoek De Lindeboom,1
Eazie,1
Perceel,1
Brug34,1
Café 61,1
Restaurant De Dikke Tút,1
Wijkcentrum Peelo 't Markehuus,1
Chinees-Indisch Restaurant De Gouden Muur,1
Poké Bowl King,1
Paal 35,2
Eetcafé De Kneut,1
Snackbar \'De Haven\',1
De Drie Graefjes American Bakery - Vestiging Dam,1
Anna's Pancakes,1
Subway,1
Spicy temptation,1
Café bij Jansens,1
Café t Hoekie,1
Gauchos,1
Kaldi Amsterdam Herengracht,1
Mazar Afghaans & Indiaas Restaurant,2
Grieks Restaurant Delfi,1
Bommels Eten & Drinken,1
Lokaal - Dutch Beer Bar,1
The Square food & drinks,1
B.J. Roosen,1
Foodware,1
Cafetaria D'n Hijzelaar,1
Grand Café v / d Eem,1
ROAST CHICKEN HAARLEM,1
Cafe - Zaal De Varenbeuk,1
Bakker Bart,1
Restaurant De Beren Scheveningen,3
Bouchon du Centre,1
La Casa Maja,2
't Kleine Verschil,1
De Drie Vissen,2
De Graaf van Gelre,1
Harbourlights,1
't Kapelleke,1
Proeflokaal Bregje,1
Palmyra Castle,2
DingesExpress,1
Eetcafé de Gouwe Gheijt,1
Café Bommenede,1
Brownies&downieS Den Bosch,1
The Bulldog Energy Coffee Shop,1
't Olde Schot,1
Gewoon ff Anders,2
"Café ""De plaats""",1
Brouwerij De 7 Deugden B V,1
Grieks Restaurant Pallas Athene Amersfoort,1
Café STOCK,1
Eetcafé De Stoof,1
Center Horeca Groothandel B.V.,1
Hoogh Bezoeck B.V.,1
De Proeverij,1
Ristorante Pizzeria Il Delfino Blu,2
Strandpaviloen De Marlijn,1
Koffiebar LEUT,1
Misshi Sushi - Sushi & Grill,1
Athina,1
Restaurant Bunga Indah,2
"JL CATERING - Buffetten, Barbecue & Gourmet",1
Alegandro Grillroom Pizzeria,2
Vandaag Surinaams,1
Basilica Maastricht,1
V.o.f. Lambik,1
La Plaza IJsselmuiden,1
Willy's,1
HJ Snacks,1
Starbucks,1
Toasty Bandits,1
Satehuis,1
Blue Lotus,1
Papa John's Pizza,1
Café Restaurant Het Tolhuis,1
Grand Cafe de Gulle Gaper,1
Waroeng Soeboer,1
Holle Bolle Gijs,1
Cafetaria \'De Kombuis\',1
De Bajes,2
Kibboets,1
Porto Vecchio,1
AZ Barbecue & Gourmet Party Service B.V.,1
Pizzaria 't Trefpunt,1
Cafe the Palace,1
Cafetaria Het Kompas,1
Restaurant Insho - Sushi & Grill,1
DIS,1
Luc Hof Snackbar,1
Ramblas All You Can Eat Tapas & Grill Restaurant Huizen,2
Toko Dian,1
Bar petit Restaurant 't Oliegeultje,1
Restaurant Dok4,2
Restaurant De Bastaard,1
Eethuis Zagros,1
Family 't Centrum,1
Restaurant Indonesia Bunga Melati,1
Kebab 2 go,1
Grand Cafe Lavante,1
Frites Cuisine,1
Bommel Horeca Exploitatie B.V.,1
Oudegracht CafetariaXL and Eethuys,1
Stadsbrouwerij Cambrinus,1
Lunchroom de France,1
Restaurant Eten bij Petja,1
Lunchroom 't Paviljoen Roosendaal,1
Syr,1
De Taverne Renesse,1
Golfbaan Het Rijk van Nijmegen,1
La Place,1
Snackwagen \'De Vuurtoren\',1
Friture Het Panhuis,1
de Beren,1
La Dolce Vita,1
Cafetaria \'De Viersprong\',1
Taverna La Vaca,1
Grandcafé Rue De La Gare,1
Man Far,1
Italiaans Restaurant-Pizzeria 'Santa Maria' (Landgraaf),1
Little Thai Prince,1
Muziek Eet Café van der Wal,2
Cafetaria De Rotonde,1
De Buytenplaets,1
Tapasrestaurant La Vida,1
Restaurant Proef!,1
PUUR M Restaurant,1
Restaurant de Haan,1
De Tuin van Eten,1
Apotheek Barentsen,1
De Kleine Geer,2
Restaurant Delausanne,1
iWok & GO,1
Dennenlucht,3
Biercafe de vliegende Hollander,1
De Wok Van Zeeland,1
Full Moon City,1
So What,1
Eetcafé De Stoep,1
I*ESN Tilburg- Carpe Noctem,1
Café Sjiek,1
Plaza Feestcafe,1
Eetcafé Hof van Holland,2
Centrum,1
Cafetaria Johnny's,1
Piazza Della Vita,1
Company Sandwich Regio Den Haag,1
Art Centre Delft,1
CAFE-ZAAL-CAFETARIA DE SPIJKER,1
Bakker Bart,1
Restaurant Land en Zeezicht,1
De Mallemolen,2
Grieks Restaurant OLYMPIA,1
Restaurant Hudson Kijkduin,2
Snackbar Mignon,1
Friet van Aniet,1
Arles,1
Grand Café & Business Restaurant The Gallery,1
Snackbar City Nuenen,1
Lunch & LavAzza,1
restaurant 't Spoor,1
Kreeftenbar,1
Kostas de Griek,1
Broodje Brie,1
Horecanu B.V.,2
Het Oude Kantongerecht,1
Café De Gasteling,1
Paviljoen de Ontmoeting,1
Watertuin Naaldwijk,1
Girassol,2
La Stella Marina,1
Ritwan,1
Karel1 Museumcafé,1
Toko Ikan Mas,1
Wereldrestaurant Oriëntal,1
Bengs Snacks,1
Cafetaria De Greiden,1
Café Hesp,1
Café Pieper,1
Shoarma \'Tantha\',1
De Makkelijke Hap,1
Café Bellevue,1
Eetsalon van Iersel,1
Eetcafe Milano,2
Blij,1
Cafécliniq,1
Tennis Barendrecht,1
Cafe De Nachtwacht,1
Bartack,1
't Genot,1
Trev's Soep & Smullokaal,1
Chinees Indisch Restaurant \'New Golden House\',1
Café Ginneken,1
De Kastanjeboom,1
N.V. Het Havengebouw Amsterdam,1
Cafetaria de Molensteen,1
Niëns horeca,2
Lunchcafé La Reine,1
Snackbar Jansen Hendriks,1
West,1
Restaurant Casa Don Arroyo,1
Peking,1
De Makerij Maarssen,2
Bagels & Beans,1
Stadscafé-Restaurant Artisante,1
Keet'n Zwart,1
Restaurant de Boterlap,1
Restaria Zuid,1
Bakker Bart,1
Restaurant Madera,2
Ristorante Villaggio,1
V.O.F. Happy Smile Family Restaurant,2
Rust Een Weinig,2
Morena aan de Amstel,1
Café Eddie's,1
Eet-Biercafé Bruxelles,1
Café Hoppe,1
Fort Lunet,1
Kriti Restaurant,1
Subway,1
Café Allure,1
Plaza Hendriks,1
Fook Sing,1
Kop Van Jut Eetcafe - restaurant,1
De Sushimeisjes,1
Cafetaria T Bels Voske,1
Restaria 't Pelmke,1
Cafetaria-Snackbar Ramo,2
M'EAT - Lunch & Diner Den Bosch,1
Eva&Elvira Conceptstore,2
Kota Radja,1
Firma Pekelharing,1
De Gouden Leeuw V.O.F.,1
Le Feenand,1
Porto Carrara,1
Coffee & tea specialist EXPERIENCE,1
Indiaas-Surinaams Pauls Eethuis,1
Party Centrum Finnewold,1
Eetcafé-Snackbar De Olde Vaort Noordwolde,2
HOOGHUYS,1
Quartier Latin,1
The Copper Kettle,2
Broodje Weeren,1
Bos & Heij,1
Het Leven,1
Taverne Lambieck,1
Kaiko,1
Bagels & Beans,1
Wonders Egmond aan zee,2
Bakkerij Bart Haaksbergen,1
Il Bacaro,1
Lunchroom-Cateringservice van Hulzen,1
Saporito,1
Burger Queen,1
Kabbour,2
The Flying Dachman,2
't Postkwartier,2
Cafetaria Telgterhoek,1
Winkelcafe Carpe Diem,1
Toko Eddo B.V.,1
Eetcafé Koosje,1
gin Fizz,1
Café Het Hart,1
Restaurant-Pizzeria Da Gigi,1
Restaurant Sophie,1
Pizzeria Cafetaria La Bella,1
Bakker Hilvers,1
Tapas Bar Català,1
Place Du Nord,2
Café De Hoeke,1
Premiere,1
Le Patat,1
Central Park,1
Bij PUUR,1
Little Italy Delft,2
Keyzer Palace Chinees & Japans Wok Restaurant,1
Restaurant Bosq,1
Shira Yuki,1
La Dolce Vita Ommen,1
Lo Stivale d'Oro,1
Remigius Grand Café,2
McDonald's,1
Cafetaria \'De Eekhoorn\',1
cafe de Hete Brij,1
Namaste,1
Café De Zon,1
Tigh barra,1
Café ’t Hingen,1
Cafetaria \'Big Snack\',1
Spekuk,1
Cafe 't Zwaantje,1
Ries,1
De Kleine Moghul,1
De Primeur,1
Restaurant De Pelgrim,3
Cafetaria Cateringsservice \'De Köster\',1
Bakker Bart,1
Oosters Eetcafe \'EL Basha\',1
Cafetaria de Rademaker,1
The Chicken Lounge,2
Koudijs Kafé,2
Café Ledig Erf,1
The Hunting Lodge,1
Grillroom Sphinx,1
café labru,1
Pom Lai,1
Mech make & take B.V.,1
Il Rustica,1
Lunchtijd NL,1
Restaurant Calva,1
Snackbar “Aan de Maas”,1
Eetcafé in de Sleutel,1
McDonald's,1
China Palace,1
Restaurant 't Berghuis,1
32 Eten & Drinken,1
Marimba,1
La Touche,1
Verdikousia B.V.,1
Goya Heerhugowaard,1
Chinese Fine Food,1
Mister H.A.M.Burger,2
The Corner,1
Sinjoor Tapasbar & Restaurant,2
Grand cafe d'Artagnan,1
Zoetelief,1
Het Tramlokaal,1
XL Lounge,1
Restaurant ChocOase B.V.,2
Vers Saladebar Ii B.V.,2
Cafe OME JAN,1
Ritchi's,1
Van Dam Vers,1
V.O.F. La Pampa,2
Café Daen,1
Groenland,1
Cafe Dorst,1
Meishi,1
Patates,1
The Harbour Club Rotterdam,1
Downtown Juice & Coffee,1
Paviljoen de Vlegge,1
Entree 1863,1
Blok's Restaurant,1
Silver Palace,1
Cooking4U,1
Nose 4 Food,1
Dagwinkel 2Go Zuyderland (voorheen Orbis),2
Pempek Elysha,1
Cafetaria Oliver,1
Umami,1
Flantuas,1
Groen,1
Pasta & Pesto,1
Kabab Nawroz Den Haag,1
Basarz,1
To Go & Zo,2
Cafeteria Snack Point Roosendaal,1
Restaurant de Heuvel,1
Restaurant De Roode Leeuw,1
Restaurant 't Veerhuys,1
Cafe verward,1
Freddy's Bar,1
Happen bij Kruik,2
Cafetaria 't Heukske,1
't Amsterdammertje,1
Restaurant Élevé,1
Café De Baron,1
Mas O Menos,2
Café 't Baekske,1
de Kookerij Culinary College,1
eetcafe de zon,3
Rhodos,1
Het Karbeel,1
Boerderij de Boerinn,1
Café Charlois,1
Carla's Conditorie,1
Café Soof,1
Cafe & Bar Celona Enschede,2
Barista Café Almere,1
SLA,1
BijJo,2
Dorpseind,1
Eetcafé Koevoet,1
De Trapkes,2
La Piccola Italia,1
Bowling Alphen aan den Rijn,1
Cafe Sientje,2
Hong Sing,2
Cafetaria De Dalton,1
Restaurant Sala Thai,1
Le Sommet,1
De Korenbeurs,2
Cafetaria FAMILIE CHEN,1
Bij Roel Linssen,1
Café-Restaurant Jan ter Voert B.V.,1
Lo Stivale,1
Kwalitaria Pijletuinen,1
Americano Bar&Kitchen,2
Happyfood,1
Eetcafé-Zaal 't Kesjotje,1
visplaza zonnebaars,1
Chinees Specialiteiten Restaurant De Lange Muur,1
Eetcafé de Bruin,1
Lanna Thai Takeaway,2
Restaurant Cordial,1
Barmhartig,1
Eetcafé-Zalencentrum \'De Aanleg\',1
Amadore Café Restaurant Stefano's,2
Ot En Sien,1
Café 't Swaentje,1
Dogma,1
Ei8ht Food & Drinks,1
Tapas restaurant Gaudi's,1
Toko Mini,1
Café-Restaurant Waaijer,1
Eethuis Aekingerzand,1
Take Fresh/Bits & Bites,1
Donati,1
Pampalini,1
Schiermonnikoger Vishandel,1
Piccolo Mondo,1
Pub Verhip,1
Ice Cream Parlor Ice Age Voorthuizen,1
Restaurant Het Melkmeisje,1
Scapegoat and Black Sheep,1
De Beren,1
"Reuring, Smaak en Vermaak",1
Wad Lekker,1
Grieks restaurant Mazí-Mas voor Tapas & Grill,1
V.V. Bunnik '73,1
Bobo Horeca Exploitatie B.V.,2
Golden City Maarssen,2
The Lux,1
Science Café Het7De,1
Mama San,1
Plaza De Meerpaal,1
Curry's Centrum,2
Boerderijterras Bij Toontje Schoen,1
Ristorante Pizzeria Da Peppino,1
Yong Kee,1
Eatery The Pancake,1
Restaurant De Hanepoel,1
Cafetaria De Schuiven,1
Zwartwit Koffie,1
Restaurant-wijnbar De Bank,1
Eet- en Borrelcafé De Zaak,1
Water Tower Vlaardingen ⁽¹⁹⁵⁷⁾,1
Diggels Barendrecht,1
"Eetcafé N9NE Beer, Food & Wine",1
Italiaans Restaurant Minerva,1
V.O.F. Het Wapen van Urk,1
V.O.F. Pizzeria Mediterrannée,1
ByLemonakis,1
Boulevard 1,1
Cafetaria Jossie,2
Bakkertje Bol,1
Batoni Khinkali,1
Jaggerz Coffee and sandwich bar,1
Café-cafetaria De Lach,1
NielZ Café-Restaurant,1
Coffeelovers Plein 1992,1
Teesti,2
Cafeteria Fifty-nine,1
Rauwdouwer,3
Theehuis de Karmeliet,1
Het Wapen van Ermelo,1
Restaurant OX,2
Meziz Marina,1
Streetfood By Lemon,2
Bezorgrestaurant De Beren Zwijndrecht,1
Herberg De Wilde Hof,1
Mandarin Palace,1
Regional Restaurant De Vechtdalkok,2
Cafe de Sjuut,2
Eetcafe Zohej,1
Zussen,2
Universiteitscafe Piecken,1
Kwalitaria,1
Restaurant Aa-zicht,1
"Café-Restaurant, Kegelhuis, Winkelman",1
Appetito - Novitalia,1
cafeteria Zilst,1
De Heeren,2
Loungebar 3 zussen,1
De Hollandsche Hap,1
Café Zomerzorg,1
Herberg De Taamvenhoeve,2
Het Wapen van Liempde,1
Restaurant Papermoon,1
Ristorante Italia Oggi,1
Childrens Farm De Naturij,1
Eeterij D’n Bal,1
Popov,1
Blond lunch & diner,1
Café Restaurant De Vriendschap,1
Café \'aan Zet\',1
Absoluut party's & meetings,1
Van Orrikes' Theehuisje,2
The Fox,1
Het Koffiehuuske,1
IJssalon De Verrassing,1
Zaal \''t Centrum\',1
De Casteleyn,3
Coffeelovers Van Piere,1
Cafetaria Strabrecht,1
Strandpavillion Paal 19,1
Grand Café ’t Oude Dorp,1
Bakker Bart,1
Kookstudio & Restaurant de Witte Lelie,1
't Beekje,1
Eetcafé-Zaal 't Karrewiel,1
JackSpot,1
Grand Café Plein,1
Biestro Biesboschcentrum Dordrecht,1
Dafne Traditional Greek Dining,1
Grand Café Gallery,1
De Grutter,1
Vurrukkulluk,1
De Pintelier,1
Chinees-Indisch Restaurant \'De Roos\',1
Deniz Döner Kebab & Shoarma,1
Street sushi,2
Brandend Zand,1
Restaurant De Hoeskamer,1
Cafetaria Het Oude Raedthuys,1
Eetcafé de Klip,1
Sushi One,1
Cafetaria Berfloplein,1
Easy dinner,1
La Bamba,1
cafetaria 't spoor,1
Restaurant Vice Versa,1
The Harbour Club Vinkeveen,1
Café Reinders,1
Restaurant Satatouille,2
Etablissement Fritures d'Anvers,1
Bagels & Beans,3
Broodhuys Broertje,1
Cafetaria Happy Days,1
Hartig,1
John's Foodstore,1
Montimar Veghel,1
Perzisch restaurant Cyrus de Grote,1
JOE & THE JUICE,1
Restaurant Rembrandt,1
De Witte Zwaan,2
La Lupa - Etna,1
Keta's Baguette - Pizzeria,1
O Sole Mio Trattoria Pizzeria,1
Basaal,1
Wok Theater,2
Wokkie Wok - Barendrecht,1
Baroque Company B.V.,2
Simon de Vogel Traiteur,1
Pesto Presto,1
Brownies & downieS Culemborg,1
Café de Lits,1
Fusion Plaza,1
Café Restaurant Merz Dordrecht,1
Caldi e Freddi,1
Isola Sardegna,1
De Brielsche Aap,1
HOFFIES lunchroom,1
Plein 1959,1
Parqiet,1
Snack Point,1
IJssalon IJskaffee de Kei,1
Westerbergen ''eten en drinken'',1
Café Long John,1
Restaurant de Haselderhof,1
Chummy Coffee Leiden,1
La Cubanita Deventer,1
Bella Roma,1
Café Erasmus,2
Texel Catering & Banket Service Ruud Boom,1
ROEST Bentwoud,1
Juffrouw Jacoba,1
Cafetaria Zuid,1
De Vrijheid,1
Café de Stilo,1
Plasmeijer,2
Gasterie aan de Kirk,1
Manoto Restaurant,1
Gyrosland,1
Proeflokaal Bregje,1
Café Memory,1
Jamie's Italian,2
Bierbaronnen,1
Eet- en Feestcafé de Klok Zalencentrum Catering,1
Happy Garden,1
Gusto,1
Fawaka,1
Perron5 Arnhem,3
New York Pizza,1
Gusto espressobar,1
the Vluchte,1
De Korte Duinen,1
T's,1
Mitano II - Cengiz' Place te Arnhem Zuid,1
eetcafé-bar Le Coq,1
New York Pizza,1
Eethuis De Diepen,1
Café Cafetaria de Foarwei,2
Bakker van Helden,1
Restaurant De Heerdt,1
In Den Gapenden Eter,1
Eetkamer De Oude Schut,2
Op de Beek,1
Intermezzo,1
Surya Restaurant Utrecht,1
Vandesande,1
Eetcafé 't Far,1
De Frietboetiek,1
La Place Hazeldonk,2
EXKi,1
Legends Zevenbergen Food and Drinks,2
Pont 13,1
Familierestaurant Robin Food,2
Grand-Café Restaurant 't Plein,1
Cafeteria De Halte,1
Restaurant Peper & Zout,2
La Bardies,1
East End,2
de Durpsherberg,1
De Oranjerie,1
Snackbar Karst,1
De Jonge Johannes,1
Las Carretas,1
Twist Tilburg,1
Mumtaz,1
Sabbio D'Oro,1
Trattoria Vineria Prego,2
Het RotiHuis,1
Café Damla,1
Bar Basquiat,1
Haerlemsche Vlaamse,1
Restaurant The Baron Of Ede,1
Bar Grill Marathonweg,1
Paradijs,2
Sol Grill,1
Maillé d' Or,2
Lasanie,1
Deli City,1
Ristorante Tanta Roba,1
Eetcafe La Chambre,1
Bij Walther,1
Heerencompagnie B.V.,1
Ketelbinkie,2
CARLA'S LUNCH & DINER,2
Ishii Okonomiyaki,1
Brownies&downieS Venlo,1
Rozemeijer,1
Japanese restaurant EDO,1
Mooca,1
La Tapera,1
Drink & Eetlokaal Het Schoolhuis,1
Stadsbrouwerij De Pelgrim,1
JM Snacks,1
Meneer Vink,1
Avanti Houtoven Pizzeria,1
Eetcafe Boskamp,1
Schnitzelparadies,1
Fratelli Leiden,1
hotspot hutspot krootwijk,1
café de ballentent,2
Banketbakkerij Mastenbroek Amsterdam,2
Sangam Tandoori,1
Vrolijk Snacks,2
Pappa E. Cittù,1
Porto Loosdrecht,1
Flamingo's Plaza,1
Restaurant eFFe in 't dorp,1
Eethuis Saray,1
Yakamoz Catering,1
Cafetaria Edison,1
HAK-EK,1
Spijs en IJs,1
Simitçi Dünyası Amsterdam,2
Café De Roemer,1
Restaurant Brasa,1
't Hoogstraatje,1
Mr. Long Breda,1
Bourbon Street,3
La Cubanita Purmerend,1
Hullie in Uden,1
Café/restaurant De Kruik,1
La Brochette,1
Namaste India,1
Caralis,1
Helena Primakoff,2
Panorama Paviljoen,1
Theefeestje,1
Poeliersbedrijf H.J. de Jong & Zn.,1
Frames,1
Loetje's Garage vergaderlocatie,1
Red Bar Malden,1
Cafe Zaal 't Haspeltje,1
Eatery De Watertoren,1
THE NATURAL KITCHEN & FiKA,2
cafe restaurant cafetaria halfweg,1
New Delhi Tandoori,1
Hof van Schoterland,1
Humphrey's,1
PastaBar Undici,1
filo maria,1
Millers,1
Pyramide,1
De Kleine Prom,2
Chinees Indisch Restaurant Wan Sing,1
JanZen,1
Banketbakkerij en Lunchroom Snijers,1
De wereld van Jansje,1
Erasmus Pavilion,1
ristorante collina,2
Ciao Pirandello,1
bij Tessa,2
Restaurant George's,1
Crudo,1
Zela Restaurant,1
King of the Ribs Amersfoort,1
Kobi's Grill,1
Cafe Gollem Raamsteeg,1
don comer,2
Rixx eten&drinken,1
Cafe de Wit,1
Popi Pizza Zuid Nederland BV,1
Voetbal Vereniging Barneveld (V.V.B.),1
De Bakkerswinkel,1
De Kleine Waarheid,1
Warung Kromo,1
Poké Perfect,1
Fine Fresh Food,1
Patxaran,2
Tapas Me Gusta,1
Foodmaster De Viersprong,1
Tuk's T-Home,1
Restaurant Feestzaal In den Wijngaard,1
Koffie Corner 't Stoom,1
De Heeren van Slenaken,1
De Pizzabakkert Kralingen,2
County Court,1
Heeren van Limmen,1
De Grolsch Bar,1
LEV Foodbar,1
Paris Broodjeszaak B.V.,1
Bryan's King Corner,2
Friethuys Drachten,1
Barber Fifty Five,1
De Witte Herbergh,1
Al Mundo,1
De Witte Zwaan,1
Harvey • Kitchen & Bar,1
Veerplein Food & Fondue,1
La Place,3
Three Sisters,1
De Stempelpost,2
Isola-Bella,1
Herbergh d'Olde Marckt,1
Subway,1
Grill-Bar Rooz Amstelveen,1
Bakker Immink,1
HET OUDE RAADHUIS EEMNES B.V.,1
Restaurant Orestis,1
Kerkemeijer,1
Wijnbar Siem,2
Heineken,1
Café-Restaurant 't Spek-Ende,1
Café-Bar Paniek,1
Het wapen van Soesterberg,1
Eethuis de Heerlijkheid van Bakkum,2
Lunchroom Le Gourmet,2
Kebapci Amsterdam,1
WILD Bijzonder Vissen,1
Rondom Vol,1
Village 's Market,1
Café Jaap,1
Gusto Y Mucho Mas,1
Oost-Afrikaanse Eethuis Djebena,1
De Laatste Kruimel,1
Le Barrage,1
Stadswaag Leeuwarden,1
L.A. American Food,1
Yugo,1
Grand Café Pierrot,1
Chinees restaurant De Draak,1
Palazzo Coffee,1
Hometown,3
Café-Restaurant De Ringweg,1
Nieuwe of Litteraire Sociëteit De Witte,1
Minos Pallas,1
cafeteria Koeberg,1
Restaurant Tanoor,1
Restaurant De Busjop,1
Hinoki Noodle Soup,1
Riposo,1
Restaurant Buitenhof,2
Restaurant Brink 15,1
Wok on Fire,1
Café 't Hooischip,1
Rotisserie l'Etoile V.O.F.,2
IEGEWIES eten & drinken,1
Ka Fou,2
Branie,1
The Burger Federation,1
Lunchcafe Van 9 tot Zeven,1
Bierspeciaal Café De Paas,1
Crème passionnelle,1
Thais restaurant Sawatdee,2
Lunchroom Terborg,1
Papa Saté,2
Cafetaria Prinsenhoeven,1
Captain Joe,2
Pizza in the box,2
Granny's Food,2
Disco / Café Stuivezand,2
Loods81,1
Restaurant de Molenmeester,2
De Fuut,2
Grand Café Pascal,2
Samiramies,2
Eatpoint,2
Dam Shisha Lounge,1
Café Cook,1
Friture Snackbar De Aw Brök,1
Café \'Camlik\',1
't Hemelke,1
Eetlokaal Bartho 2.0,1
Eazie,1
Grand Café‚ 't Bergsch Backhuys B.V.,1
Zalencentrum Kerensheide & Café-Preuverie Pintelierke,1
Snackpoint Martin,2
Glory Eck en Wiel,1
Restaurant Oudejans,1
Restaurant J&T Mos,1
Cafetaria Muntendam,1
Restaurant De Vergulde Graaf B.V.,1
Ciao Italia,1
Pannekoeckenhuys Restaurant De Hannebroeck,1
Oliver's,1
Chinees Thais Authentiek Restaurant Seaheaven,1
Gerrit Bosma Snackbar,1
La Pizza,1
Lounge 3,1
Café Noir,1
Grand Café La Belle,2
Café de Sluys,2
bijClarence,1
De Koetiller,1
Indonesisch Eethuis Ken-Tutut,1
De Oranje Leeuw,2
Bar Lot,1
De Stapelbakker,1
Gasterij de Kluis,1
Dixy Smultaria,1
Duinzigt Oegstgeest,1
Vroenhout,1
Kattencafe Kopjes,1
Murphy's Irish Pub,1
Tapas Mainstreet,1
Barry's Catering,1
Namaskar,1
De Heeren van Hofsteenge,1
Warung Solo,1
Ekmekci,1
Cafeteria Rokkeveen,1
De Gouden Snor eten&drinken,1
Suhumi Restaurant,1
Wijnhuis de Blauwe Camer,1
TRAMBAAN8,1
Restaurant Augustinus,1
Café Brasero,2
"Slim, lekker en gezond",1
Café 't Strooienhuis,1
Zeezicht Nijmegen B.V.,1
Eetcafé bar Tanthof,1
Bij Britta,1
Café de Knert,1
Café Het Brandwapen,1
Crea Café,1
Kicking Horse Café,1
Grand Cafe De Stip,1
Triana,1
Deli-Belge,1
Ouzeri De kleine Griek,1
Eetcafé Cliché,1
Bagels & Beans Wycker Brugstraat Maastricht,1
Café 't Checkmark,1
Studentencafé de BoschPoort,1
Restaurant Nesta,1
Jim's Food & Bar,1
Wijnkoperij / Tapperij van Ooijen,1
Harput Grillroom,1
The cafeteria plus Smuller,1
de Ambacht,1
Itami,1
BURGERTARIA,1
De Gouden Leeuw B.V.,1
Snackbar Timmer,1
Bakker Bart,1
Olie & Zo,2
Pearl,1
De Burger,1
Njoy Café,1
Sushi en Teppanyaki Restaurant Tanuki,1
Sumo,1
Grand Café Cheers,1
Friture \'De Grens\',1
Blushing,1
Eatery The Difference,2
De Sleutel,1
Dragon City,1
’t Tunneke,1
"RESTAURANT ZESN70: Lunch, Diner & Bites",2
Flavourtown,1
Restaurant \'O\',1
PomoRosso,1
Swieti Sranang,1
Subway,1
Hof van Solms,1
Buds Tolhuis No. 11,1
Visrestaurant Hameeteman wij zitten rechts naast de visspecialist !,1
Cookers Barendrecht,2
't Mulderke,2
Cucina 50,1
Cafe Huizinga,1
Roll or Bowl Sint Oedenrode,1
Gastmaal Cafe,1
Cafe Pleinzicht,1
CoffeeRoastery DeClercq,1
Mitsos,1
Bakker Bart,1
Cafetaria Lossez,1
Casco Café,2
Tazzina,1
Danscafé de Stoep,1
FAME,1
Frenchie Café,1
Bodega Maxima,1
Cafe Cox,2
Wok 2 Wok Afhaalcentrum,1
Cahaya Baru Indonesische Specialiteiten,1
Duch Golf Hattem,1
Café M'n Broer,1
Pepi's,1
Tutti-frutti,1
Barcode,1
Barista Cafe,1
Maaltijdverzorging De Jacobijn,1
Herberg De Roskam,1
Café De Stuiterbal,2
Tom Yum Kung,1
Extase,2
Quattro Mori Restaurant Pizzeria,1
Schatull,1
Grieks Specialiteiten Restaurant Alexandros,2
Broodje Apart,1
Kindercafee 't Lokaaltje,1
Bigoli,1
Restaurant d'Olde Vismark,2
Restaurant Zhong,1
wok wonderland,1
Restaurant De Bron,1
Bar / Lounge Dining \'The Swan\',1
End of the world,1
VANE Restaurant & Skybar,1
De Heeren van Heukelom,1
Café Zaal Lavrijssen,2
Burger Business,1
KOKO Sushi & Teppanyaki,1
Paviljoen de Leine,1
Zuid-Amerikaans Restaurant Pampas,1
Coffeelovers Dominicanen,1
Villa Vesper Lunch en cadeau,1
Shoarma Anatolia,2
Indiaas Restaurant Namaskar,2
Café 't Neutje,1
Chipsy King,1
Domino's Pizza,1
Restaurant De Baander,1
Bagels & Beans,1
Snackpoint De Boemerang,1
"Snackbar ""De Centrale""",1
De Waterreus,1
Café-Restaurant Bon,1
De Vlaminck,1
VISTA Restaurant Food Bar,1
Juffrouw Tok Didam,1
Herberg ut Gildehoes,1
Wijkgebouw Ons Centrum,1
Cafetaria De Smulhoek,1
Grand Café Willinks,2
Eten Bij Bart,1
Schots Restaurant Stadsboerderij De Koebrug,1
Massilia Pizza,1
The Greedy Greek,1
Misty cafeteria,1
Huiskamerrestaurant Lapidaire,2
Coffee & Bites,1
Happy Tosti Deventer,1
Beauty Taste and More,1
Modena Pizzeria,1
Shinto Su Sushi Bar,2
Rijst en zo,1
El Pacho,2
Eetkaffee Mozes,1
Soupdogg,1
Restaurant Croy de Goffertboerderij,2
Cafetaria 't Zwarte Paard,1
De Lunchwinkel,1
Café de Buurvrouw,1
Ricardo's Restaurant,1
Brownies & Downies,1
Koriander,2
IJscafe Danice,1
Sally's Indonesian Kitchen & Restaurant,1
Café In de Kroeën,1
cafe t gommelen,1
Snackpoint Slek/Restaurant Slekkerhoaf,1
Cafetaria Leenders,1
Snackbar Toppie,1
Caribbean Burrito,2
Restaurant Julie's,1
LUNA,1
Restaurant Topkapi,1
Pizza Service Rossini,1
Proeflokaal Rixt,1
Bonito's lunchroom,2
Agora Catering & Dining,2
Paradijs Oosterhout,1
Partycentrum De Merelhoeve,1
Hof Aan Zee,3
Café De Stier,1
Ridderhof snackbar,1
Mauresque Restaurant Amsterdam,1
My Sushi,1
Caffe Esprit,2
De Nieuwe Poort Rotterdam,1
Holland & Barrett,1
Resto Gasselink,1
Café 't Zonneke,3
Cafetaria JessMarre,2
